District,Station,Rainfall,Date
Chennai,Gov hr sec school MGR Nagar,2.4,2022-09-01
Chennai,Chennai nungambakkam,0.4,2022-09-01
Chennai,Gov hr sec school MGR Nagar,3.2,2022-01-14
Chennai,DGP Office,1.0,2022-01-14
Chennai,Anna university,7.0,2022-01-16
Chennai,Ambathur,57.0,2022-01-17
Chennai,Anna university,8.6,2022-01-17
Chennai,Alandur,5.4,2022-01-17
Chennai,Gov hr sec school MGR Nagar,1.2,2022-01-17
Chennai,Gov hr sec school MGR Nagar,33.8,2022-01-18
Chennai,CD Hospital Tondiarpet,22.8,2022-01-18
Chennai,Chennai nungambakkam,20.7,2022-01-18
Chennai,Ayanavaram taluk office,17.6,2022-01-18
Chennai,Chennai collectorate building,14.8,2022-01-18
Chennai,Anna university,12.1,2022-01-18
Chennai,Ambathur,12.0,2022-01-18
Chennai,DGP Office,11.7,2022-01-18
Chennai,Perambur Corporation park,7.5,2022-01-18
Chennai,Alandur,6.8,2022-01-18
Chennai,Sholinganallur,4.6,2022-01-18
Chennai,Gov hr sec school MGR Nagar,4.8,2022-01-24
Chennai,Anna university,1.8,2022-01-25
Chennai,Zone 08 Anna Nagar,1.6,2022-10-05
Chennai,Perambur Corporation park,67.2,2022-01-07
Chennai,CD Hospital Tondiarpet,61.4,2022-01-07
Chennai,Chennai collectorate building,53.4,2022-01-07
Chennai,Ayanavaram taluk office,45.0,2022-01-07
Chennai,Chennai nungambakkam,40.6,2022-01-07
Chennai,Ambathur,35.0,2022-01-07
Chennai,Anna university,18.0,2022-01-07
Chennai,DGP Office,12.8,2022-01-07
Chennai,Gov hr sec school MGR Nagar,7.0,2022-01-07
Chennai,Sholinganallur,4.8,2022-01-07
Chennai,Alandur,4.6,2022-01-07
Chennai,Ambathur,3.0,2022-02-07
Chennai,Alandur,7.8,2022-04-07
Chennai,Perambur Corporation park,7.4,2022-04-07
Chennai,Gov hr sec school MGR Nagar,7.0,2022-04-07
Chennai,Ayanavaram taluk office,5.0,2022-04-07
Chennai,Anna university,4.1,2022-04-07
Chennai,DGP Office,2.4,2022-04-07
Chennai,Chennai nungambakkam,2.1,2022-04-07
Chennai,Sholinganallur,2.1,2022-04-07
Chennai,Ambathur,1.2,2022-04-07
Chennai,DGP Office,8.6,2022-06-07
Chennai,Gov hr sec school MGR Nagar,8.0,2022-06-07
Chennai,Ambathur,8.0,2022-06-07
Chennai,Alandur,6.8,2022-06-07
Chennai,Anna university,6.1,2022-06-07
Chennai,Ayanavaram taluk office,6.0,2022-06-07
Chennai,CD Hospital Tondiarpet,5.1,2022-06-07
Chennai,Chennai collectorate building,4.2,2022-06-07
Chennai,Sholinganallur,4.2,2022-06-07
Chennai,Perambur Corporation park,3.3,2022-06-07
Chennai,Chennai nungambakkam,3.1,2022-06-07
Chennai,CD Hospital Tondiarpet,49.5,2022-07-07
Chennai,Chennai collectorate building,47.3,2022-07-07
Chennai,Perambur Corporation park,35.3,2022-07-07
Chennai,Ambathur,18.0,2022-07-07
Chennai,Alandur,14.8,2022-07-07
Chennai,Chennai nungambakkam,11.9,2022-07-07
Chennai,Anna university,10.2,2022-07-07
Chennai,Ayanavaram taluk office,8.0,2022-07-07
Chennai,DGP Office,6.2,2022-07-07
Chennai,Sholinganallur,5.2,2022-07-07
Chennai,Gov hr sec school MGR Nagar,5.0,2022-07-07
Chennai,DGP Office,4.6,2022-08-07
Chennai,Anna university,2.1,2022-08-07
Chennai,CD Hospital Tondiarpet,2.6,2022-10-07
Chennai,Ambathur,2.6,2022-10-07
Chennai,Anna university,2.4,2022-10-07
Chennai,Chennai collectorate building,2.2,2022-10-07
Chennai,Perambur Corporation park,2.2,2022-10-07
Chennai,Ayanavaram taluk office,2.0,2022-10-07
Chennai,Chennai nungambakkam,1.3,2022-10-07
Chennai,Sholinganallur,1.1,2022-10-07
Chennai,Alandur,1.0,2022-10-07
Chennai,Perambur Corporation park,15.3,2022-11-07
Chennai,Ayanavaram taluk office,11.0,2022-11-07
Chennai,CD Hospital Tondiarpet,9.1,2022-11-07
Chennai,Chennai collectorate building,8.0,2022-11-07
Chennai,Chennai nungambakkam,5.1,2022-11-07
Chennai,Ambathur,3.0,2022-11-07
Chennai,DGP Office,2.4,2022-11-07
Chennai,Anna university,1.0,2022-11-07
Chennai,Sholinganallur,1.0,2022-11-07
Chennai,Alandur,0.4,2022-11-07
Chennai,DGP Office,6.4,2022-12-07
Chennai,Anna university,4.6,2022-12-07
Chennai,Gov hr sec school MGR Nagar,4.0,2022-12-07
Chennai,Alandur,3.8,2022-12-07
Chennai,Sholinganallur,3.2,2022-12-07
Chennai,Ambathur,3.0,2022-12-07
Chennai,Perambur Corporation park,2.1,2022-12-07
Chennai,Ayanavaram taluk office,2.0,2022-12-07
Chennai,CD Hospital Tondiarpet,2.0,2022-12-07
Chennai,Chennai collectorate building,1.6,2022-12-07
Chennai,Chennai nungambakkam,0.5,2022-12-07
Chennai,DGP Office,8.2,2022-07-13
Chennai,Ambathur,6.0,2022-07-13
Chennai,Chennai nungambakkam,5.7,2022-07-13
Chennai,Anna university,5.2,2022-07-13
Chennai,Alandur,5.0,2022-07-13
Chennai,CD Hospital Tondiarpet,4.8,2022-07-13
Chennai,Chennai collectorate building,4.2,2022-07-13
Chennai,Sholinganallur,4.2,2022-07-13
Chennai,Ayanavaram taluk office,4.0,2022-07-13
Chennai,Gov hr sec school MGR Nagar,3.0,2022-07-13
Chennai,Perambur Corporation park,2.4,2022-07-13
Chennai,Chennai collectorate building,2.4,2022-07-14
Chennai,Alandur,2.2,2022-07-14
Chennai,CD Hospital Tondiarpet,2.1,2022-07-14
Chennai,Perambur Corporation park,2.1,2022-07-14
Chennai,Sholinganallur,2.0,2022-07-14
Chennai,Ayanavaram taluk office,2.0,2022-07-14
Chennai,Chennai nungambakkam,1.7,2022-07-14
Chennai,Anna university,1.6,2022-07-14
Chennai,Ambathur,1.0,2022-07-14
Chennai,Ayanavaram taluk office,19.0,2022-07-17
Chennai,Chennai nungambakkam,12.5,2022-07-17
Chennai,Chennai collectorate building,11.2,2022-07-17
Chennai,DGP Office,11.2,2022-07-17
Chennai,Ambathur,11.0,2022-07-17
Chennai,CD Hospital Tondiarpet,10.6,2022-07-17
Chennai,Gov hr sec school MGR Nagar,9.9,2022-07-17
Chennai,Perambur Corporation park,9.2,2022-07-17
Chennai,Alandur,6.6,2022-07-17
Chennai,Anna university,5.4,2022-07-17
Chennai,Sholinganallur,3.2,2022-07-17
Chennai,Gov hr sec school MGR Nagar,3.0,2022-07-18
Chennai,Chennai nungambakkam,0.4,2022-07-18
Chennai,Anna university,0.2,2022-07-18
Chennai,Alandur,0.1,2022-07-18
Chennai,Ambathur,9.0,2022-07-20
Chennai,Chennai nungambakkam,4.2,2022-07-20
Chennai,Perambur Corporation park,2.2,2022-07-20
Chennai,Ayanavaram taluk office,2.0,2022-07-20
Chennai,CD Hospital Tondiarpet,1.2,2022-07-20
Chennai,Chennai collectorate building,0.8,2022-07-20
Chennai,Alandur,0.4,2022-07-20
Chennai,Ambathur,18.0,2022-07-21
Chennai,Perambur Corporation park,54.3,2022-07-22
Chennai,Ambathur,54.0,2022-07-22
Chennai,CD Hospital Tondiarpet,43.2,2022-07-22
Chennai,Chennai collectorate building,41.3,2022-07-22
Chennai,Ayanavaram taluk office,28.0,2022-07-22
Chennai,Chennai nungambakkam,8.6,2022-07-22
Chennai,DGP Office,8.2,2022-07-22
Chennai,Gov hr sec school MGR Nagar,2.0,2022-07-22
Chennai,Anna university,1.8,2022-07-22
Chennai,Alandur,1.3,2022-07-22
Chennai,Sholinganallur,1.2,2022-07-22
Chennai,Anna university,1.6,2022-07-23
Chennai,Alandur,1.4,2022-07-23
Chennai,Sholinganallur,1.2,2022-07-23
Chennai,Ambathur,58.0,2022-07-24
Chennai,Perambur Corporation park,20.2,2022-07-24
Chennai,CD Hospital Tondiarpet,17.6,2022-07-24
Chennai,Chennai collectorate building,15.1,2022-07-24
Chennai,Ayanavaram taluk office,9.0,2022-07-24
Chennai,Chennai nungambakkam,8.9,2022-07-24
Chennai,Gov hr sec school MGR Nagar,8.4,2022-07-24
Chennai,Alandur,6.8,2022-07-24
Chennai,Anna university,6.4,2022-07-24
Chennai,DGP Office,6.2,2022-07-24
Chennai,Sholinganallur,5.2,2022-07-24
Chennai,Gov hr sec school MGR Nagar,8.0,2022-04-08
Chennai,DGP Office,6.8,2022-04-08
Chennai,Alandur,3.8,2022-04-08
Chennai,Ayanavaram taluk office,3.5,2022-04-08
Chennai,Chennai nungambakkam,3.5,2022-04-08
Chennai,Sholinganallur,3.4,2022-04-08
Chennai,Anna university,3.2,2022-04-08
Chennai,CD Hospital Tondiarpet,2.8,2022-04-08
Chennai,Perambur Corporation park,2.1,2022-04-08
Chennai,Chennai collectorate building,2.0,2022-04-08
Chennai,Ambathur,2.0,2022-04-08
Chennai,DGP Office,2.4,2022-05-08
Chennai,Ambathur,1.5,2022-05-08
Chennai,Alandur,0.1,2022-05-08
Chennai,Alandur,18.8,2022-08-17
Chennai,Perambur Corporation park,8.1,2022-08-17
Chennai,Anna university,2.4,2022-08-17
Chennai,Ayanavaram taluk office,2.0,2022-08-17
Chennai,Sholinganallur,2.0,2022-08-17
Chennai,Gov hr sec school MGR Nagar,1.2,2022-08-17
Chennai,Ambathur,1.0,2022-08-17
Chennai,Alandur,0.2,2022-08-21
Chennai,Alandur,57.7,2022-08-22
Chennai,DGP Office,47.6,2022-08-22
Chennai,Ambathur,42.0,2022-08-22
Chennai,Ayanavaram taluk office,31.0,2022-08-22
Chennai,Chennai nungambakkam,30.2,2022-08-22
Chennai,Gov hr sec school MGR Nagar,30.0,2022-08-22
Chennai,Anna university,28.0,2022-08-22
Chennai,Sholinganallur,24.2,2022-08-22
Chennai,Perambur Corporation park,22.4,2022-08-22
Chennai,CD Hospital Tondiarpet,17.3,2022-08-22
Chennai,Chennai collectorate building,15.2,2022-08-22
Chennai,Sholinganallur,8.2,2022-08-23
Chennai,DGP Office,4.6,2022-08-23
Chennai,Anna university,4.0,2022-08-23
Chennai,Perambur Corporation park,3.4,2022-08-23
Chennai,Alandur,2.8,2022-08-23
Chennai,Ayanavaram taluk office,1.7,2022-08-23
Chennai,Perambur Corporation park,54.0,2022-08-24
Chennai,Chennai nungambakkam,48.2,2022-08-24
Chennai,DGP Office,35.8,2022-08-24
Chennai,Anna university,35.0,2022-08-24
Chennai,Ayanavaram taluk office,35.0,2022-08-24
Chennai,Gov hr sec school MGR Nagar,33.0,2022-08-24
Chennai,Ambathur,23.0,2022-08-24
Chennai,CD Hospital Tondiarpet,17.2,2022-08-24
Chennai,Chennai collectorate building,16.3,2022-08-24
Chennai,Alandur,2.7,2022-08-24
Chennai,Sholinganallur,2.2,2022-08-24
Chennai,Ayanavaram taluk office,2.0,2022-08-25
Chennai,Gov hr sec school MGR Nagar,28.2,2022-08-26
Chennai,Alandur,13.1,2022-08-26
Chennai,Anna university,12.2,2022-08-26
Chennai,Ayanavaram taluk office,7.0,2022-08-26
Chennai,Ambathur,2.4,2022-08-26
Chennai,Chennai nungambakkam,0.9,2022-08-26
Chennai,Alandur,33.2,2022-08-28
Chennai,Gov hr sec school MGR Nagar,4.2,2022-08-28
Chennai,Sholinganallur,3.2,2022-08-28
Chennai,Anna university,2.6,2022-08-28
